id,task_str,file,mean_accuracy,median_accuracy,p80_accuracy,mean_precision,median_precision,p80_precision
192lpf,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\192lpf_FVTask\2024_11_04_09_55_57.txt,0.6813896129550138,0.7337514012447905,0.9380167776664984,0.10799663096859598,0.09776049080955145,0.17496194682988492
191zxq,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\191zxq_FVTask\2024_11_01_20_19_25.txt,3.6389637630116813,3.5217377152893388,4.693918746483313,0.2131552733035359,0.18159407052247345,0.3198082438729284
194lzh,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\194lzh_FVTask\2024_11_04_11_15_21.txt,1.0662632578278697,0.8605133641485141,2.0561220730190732,0.2216769286488476,0.14526714939965832,0.29711624439222634
193wgc,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\193wgc_FVTask\2024_11_04_10_28_33.txt,0.9055159186720144,0.8693804448308906,1.2199119847554165,0.1568921015751055,0.13418476715057842,0.19368539995138603
195djw,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\195djw_FVTask\2024_11_04_12_02_29.txt,0.4420791096639036,0.49335881021383,0.6602258853680711,0.11296844159006036,0.09696982162393038,0.1646676609535414
196syc,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\196syc_FVTask\2024_11_04_12_50_40.txt,2.832961372191986,2.93008813819234,3.8724903532372066,0.10523560474339883,0.10712712206784278,0.13930696573064574
197lzj,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\197lzj_FVTask\2024_11_04_13_28_43.txt,0.8637407638202669,0.6643934085664128,1.2654183541379898,0.11851063592837309,0.07991151288669174,0.2043649492348097
198zcl,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\198zcl_FVTask\2024_11_04_14_19_22.txt,0.6233882729046353,0.6217216922745846,0.9860824119267168,0.15639837891010624,0.1396953321806269,0.2382089214474327
19fsh,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\19fsh_FVTask\2024_11_15_20_34_41.txt,0.4901201736531961,0.15993468185556547,0.9460434024305145,0.09646517128437922,0.09394925815117255,0.1280461383554814
1wp,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\1WP_FVTask\2024_06_12_13_27_29.txt,1.659497273157492,1.328738040173286,2.450706062447808,0.11546757485388916,0.13128558108177188,0.17095076330980422
199ly,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\199ly_FVTask\2024_11_04_14_56_00.txt,1.1331257288187728,1.2156746847801887,1.3550687032716415,0.14241767139786912,0.14742432213170675,0.18495199385275926
19xf,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\19XF_FVTask\2024_06_18_20_03_05.txt,0.5883870070065746,0.5501242210518333,0.8518232941476254,0.08438292756894995,0.08686290340613034,0.09940699940819811
201jjk,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\201jjk_FVTask\2024_11_04_16_31_46.txt,1.335175376760092,1.0642606379733257,2.0810135499011118,0.15661556807713983,0.14261227951826155,0.19379851000780143
200tmt,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\200tmt_FVTask\2024_11_04_15_49_05.txt,0.767101119753283,0.7357675615698553,1.0781785111067514,0.11506133416082809,0.11398303023279224,0.18643014645413689
203kyq,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\203kyq_FVTask\2024_11_04_17_55_24.txt,0.6791743706267699,0.6755544983241035,0.904665467203944,0.16823991158056825,0.16626593419904184,0.2112241293691717
202yz,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\202yz_FVTask\2024_11_04_17_09_41.txt,1.467037767034973,1.20887423130003,2.3220286593125303,0.14488892164839628,0.1114989224860376,0.20278627114842232
204llj,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\204llj_FVTask\2024_11_04_18_51_32.txt,0.6659091975003603,0.5298181574349811,1.1105012488580637,0.30011595413821307,0.19256708689539181,0.3866348222265757
205hhl,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\205hhl_FVTask\2024_11_04_19_32_28.txt,2.6343379659341783,2.528618837924587,4.18887426645487,0.0828383099318002,0.04971243864540548,0.1546698236484983
206gzy,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\206gzy_FVTask\2024_11_04_20_30_02.txt,0.49007608262105457,0.47438803840437155,0.59458505974175,0.18152370440063084,0.155496462254557,0.25552538415660636
207sqy,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\207sqy_FVTask\2024_11_05_09_49_13.txt,3.419839209942029,3.2177370588968306,4.798753088672029,0.15111471501488258,0.1492972560704487,0.18351823124877925
208ld,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\208ld_FVTask\2024_11_05_10_27_48.txt,1.4196610313555602,1.4704728172796218,1.8329454660793507,0.15148100733483727,0.14193900207176857,0.20171724087326356
20jyc,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\20jyc_FVTask\2024_11_18_10_43_07.txt,1.0996448374473753,0.9964425632190815,1.3867398418191543,0.13795478469315225,0.11683860388252323,0.14646748322352604
209zx,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\209zx_FVTask\2024_11_05_11_29_33.txt,0.9518872557810415,0.7461937241962178,1.6427627161132705,0.13884846452734104,0.10401449578919192,0.23729720461818424
211yrq,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\211yrq_FVTask\2024_11_05_12_51_25.txt,0.8854228713552349,0.8399383230827995,1.3853239760677185,0.1458426003644461,0.09383830097243351,0.2711660626762719
20rzr,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\20RZR_FVTask\2024_06_19_13_36_25.txt,1.8823250456053613,1.4268297522892297,2.7326825736548956,0.16663888644153482,0.16356022658890743,0.21812032133637455
213zhm,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\213zhm_FVTask\2024_11_05_14_12_44.txt,1.1203469543497653,1.0624328120487436,1.514074138927434,0.1344385084403729,0.12395412748119285,0.21115687857417134
212bjx,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\212bjx_FVTask\2024_11_05_13_38_03.txt,1.5164061250342666,1.6933312947896542,2.090737209878092,0.10222391500919475,0.11193771991404383,0.16214808404570208
210zz,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\210zz_FVTask\2024_11_05_12_13_39.txt,2.427450430247162,2.318522182054724,3.3435885555379588,0.269490745478362,0.23691576625761818,0.467494930926267
214tt,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\214tt_FVTask\2024_11_05_14_57_50.txt,0.8792093188882882,0.7144729340881133,1.1445741497030986,0.14596684951269914,0.13865388452216856,0.22745875993549736
217ssy,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\217ssy_FVTask\2024_11_05_17_11_38.txt,2.2971405183002327,2.3504926015597123,3.5747121371518253,0.1261212834623343,0.12368867899155848,0.16196406932835564
218myf,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\218myf_FVTask\2024_11_05_18_10_16.txt,2.9571929057161745,3.012994229429183,4.154338629311941,0.16349824871860527,0.11817777124452745,0.18732321738039817
216wzy,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\216wzy_FVTask\2024_11_05_16_27_14.txt,3.986582299293642,2.9655809148904275,6.769404470361195,0.2419516868522286,0.20093092383671612,0.31102007792878494
215lmh,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\215lmh_FVTask\2024_11_05_15_46_09.txt,0.9929490085169538,1.1233401893697683,1.4398937205419209,0.21920750033757166,0.142796117212677,0.23032161777663981
219zbw,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\219zbw_FVTask\2024_11_05_18_53_27.txt,1.1712687418656307,1.03407641710867,1.4038425334421671,0.11437035351984315,0.09617290177761091,0.1741521537437328
21myc,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\21myc_FVTask\2024_11_18_11_32_41.txt,0.583698893385898,0.5964100657195772,0.6870293885323786,0.10007068905636653,0.08871565427600271,0.1305347660402094
21yjy,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\21YJY_FVTask\2024_06_19_16_58_27.txt,7.348018830006602,6.49169711140293,12.166763988430867,0.14884733097650102,0.13872665180488974,0.15306330166454352
220zyh,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\220zyh_FVTask\2024_11_05_19_31_51.txt,1.1255368981826577,1.0899835479799351,1.5602323651575256,0.1906155781301452,0.1728785649988836,0.30684885000271184
224wsj,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\224wsj_FVTask\2024_11_06_15_05_17.txt,1.2260451870676976,0.90874755660253,2.327855393478716,0.17898120659987393,0.11432886004622428,0.29914535783671986
222bjj,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\222bjj_FVTask\2024_11_06_13_39_17.txt,0.9626684454377075,0.9645787574279497,1.3608826483632555,0.1527067206233854,0.12465369864615088,0.20493099398809328
221zmw,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\221zmw_FVTask\2024_11_05_20_26_58.txt,1.7229018502805769,1.4624803728592362,2.2893506436750055,0.09253661835086006,0.1095217969200161,0.1317249754900991
223bh,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\223bh_FVTask\2024_11_06_14_23_58.txt,2.9537109303452485,2.800418360220768,4.5942763113170315,0.21273927451568422,0.15780211974371539,0.24297059299623697
226tjq,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\226tjq_FVTask\2024_11_06_16_30_05.txt,0.9176069666136405,0.8160697459690568,1.184424366575638,0.1602745814957983,0.13711779482362935,0.2286610922094856
225ljml,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\225ljml_FVTask\2024_11_06_15_42_39.txt,0.6562317941931682,0.6645557157177505,0.9893211492460864,0.14041879333420126,0.09496875207913827,0.20759199177318263
227dsb,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\227dsb_FVTask\2024_11_06_17_13_58.txt,2.103556220749423,1.6923644445992876,2.998352813306951,0.13557086637908097,0.11620706389568619,0.191113053185029
228kah,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\228kah_FVTask\2024_11_06_17_58_13.txt,2.8055289492973294,2.588826004668411,3.5949941829272754,0.14527459748432178,0.13827455557510898,0.19620214737393285
22jmx,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\22JMX_FVTask\2024_06_20_09_47_25.txt,1.7351895639323214,1.5382002550587948,2.0637202661391876,0.1147268653702494,0.09343487261604114,0.12569074733858338
230lhy,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\230lhy_FVTask\2024_11_06_19_30_04.txt,1.6248831817708738,1.5096456276960464,2.376139090576233,0.2586801079923898,0.22748533429754686,0.3339993873150135
229lzx,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\229lzx_FVTask\2024_11_06_18_48_35.txt,1.108891464338306,1.0061120761304363,1.9005676019882907,0.17296200659253846,0.07606736976396863,0.27996897748956606
22lwt,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\22lwt_FVTask\2024_11_18_12_44_25.txt,1.8057591725303868,0.5079653879459611,0.9129753166888965,0.1444749380938009,0.1211312535198329,0.23675148152272207
232yxx,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\232yxx_FVTask\2024_11_07_09_51_18.txt,0.709192925391967,0.5688166620599602,1.1418977472641316,0.18064435034138762,0.14931019345674576,0.17022477370253636
231lkt,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\231lkt_FVTask\2024_11_06_20_25_51.txt,0.535821489111348,0.4829853564161848,0.8178815041033906,0.1503326063123761,0.124179057830075,0.19176956017735536
233myc,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\233myc_FVTask\2024_11_07_10_37_02.txt,1.111466395155884,0.7967351790654084,1.7114355652425455,0.11082803887817051,0.07912342944192573,0.20184642962757096
234fsy,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\234fsy_FVTask\2024_11_07_13_15_35.txt,1.363192868045571,0.8202160626205969,2.1116769838964924,0.172755061179481,0.11527490995981489,0.27132613161711705
236lll,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\236lll_FVTask\2024_11_07_15_18_24.txt,0.9261587801773054,0.6447753827549,0.7721297007059442,0.1463525927033136,0.12564756586779954,0.16852089202075166
235lsr,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\235lsr_FVTask\2024_11_07_14_18_56.txt,3.276618942771659,3.4528366566131856,4.616672052840253,0.20802890226761028,0.20536989709385883,0.3122605987009084
23yxl,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\23YXL_FVTask\2024_06_20_11_17_36.txt,1.49916999935902,1.3902289962025935,1.9977224731330414,0.09722414242754455,0.09464098252157803,0.12364406403752394
237xhq,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\237xhq_FVTask\2024_11_07_15_54_28.txt,0.9252265256838997,0.8345415063721708,1.3775852425538424,0.27155065440462406,0.14559801942022096,0.24699233041473503
238fbx,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\238fbx_FVTask\2024_11_07_16_44_56.txt,0.6702154741539014,0.5427342347383064,0.9279299239403693,0.35122662501154983,0.15098406676138695,0.5249921315371276
239sjh,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\239sjh_FVTask\2024_11_07_18_45_38.txt,0.6115062001528163,0.43527667865647673,0.7144045867416389,0.2175020288849966,0.2159464997140471,0.2709028190997889
23ys,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\23ys_FVTask\2024_11_18_13_45_04.txt,0.7203108452010457,0.780015166138964,1.0565515378559398,0.1220688749891261,0.09395889929275789,0.16383468120582795
240zbk,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\240zbk_FVTask\2024_11_07_19_59_17.txt,1.4780100954419195,1.3225831271655502,1.715934581574357,0.14075863986750475,0.12108571783938678,0.20393566093353843
241zjh,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\241zjh_FVTask\2024_11_08_09_48_50.txt,1.4048634112117522,1.5055066629121976,1.7568541160469007,0.16772965802006448,0.08861917411088265,0.2794452270228697
242yyq,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\242yyq_FVTask\2024_11_08_10_28_58.txt,0.2680212546733267,0.24465426584569694,0.4187652306841884,0.08916070384839046,0.07577353262895203,0.13821038831925064
246ljy,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\246ljy_FVTask\2024_11_08_13_33_28.txt,0.9384488533649091,0.9866307192043576,1.268766234218642,0.17719931043630957,0.1650406090376268,0.21754554278708124
245xyy,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\245xyy_FVTask\2024_11_08_12_49_27.txt,1.0906267794217854,1.0977101588527391,1.405196775997134,0.19689816538005875,0.15264607795939955,0.2904188925653504
244spl,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\244spl_FVTask\2024_11_08_12_06_39.txt,2.807832980948603,2.68610401841813,3.747291691670878,0.16679314046888738,0.17592128982910232,0.2272205101021432
247ljz,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\247ljz_FVTask\2024_11_08_14_10_23.txt,1.1470064602434766,0.9584610661001316,1.9642001261673456,0.18678088553014405,0.1343577850058351,0.29577383458028744
243khr,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\243khr_FVTask\2024_11_08_11_13_11.txt,1.2412144083022079,1.4142726910387102,1.8230754483497027,0.2278123643978227,0.09925106892265786,0.1582175207271682
24csw,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\24CSW_FVTask\2024_06_20_13_21_18.txt,3.0443670198191506,2.872459691678619,4.6957261826468395,0.14834253353109855,0.13689896643274088,0.20354221779177853
250yxd,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\250yxd_FVTask\2024_11_08_16_36_45.txt,1.8725366180706564,1.833397565508769,3.028593079020587,0.18496050574612835,0.15330014840009806,0.2712338321589493
248px,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\248px_FVTask\2024_11_08_15_02_03.txt,0.5961405432812201,0.43839305583980237,1.080390901086592,0.14057786511425044,0.12390248135297614,0.22726804965713765
24dy,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\24dy_FVTask\2024_11_18_14_50_14.txt,1.4642880511734162,1.459003499435956,1.6283687131452014,0.05617446521319139,0.05204577108714205,0.08250305022267573
252smz,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\252smz_FVTask\2024_11_08_18_04_19.txt,1.7393219286136736,1.941600350280301,2.2999936375555623,0.10109265320551618,0.08146704392026274,0.12056655633321402
251lq,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\251lq_FVTask\2024_11_08_17_17_52.txt,2.601575447255352,2.52151332153601,3.612449805342559,0.09543773101251203,0.10330655725022385,0.13799661578250721
249tjh,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\249tjh_FVTask\2024_11_08_15_50_51.txt,0.5476554675521177,0.4826850609824961,0.8525112384419293,0.12238169504701436,0.09732678556587229,0.17944181973383438
253cyl,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\253cyl_FVTask\2024_11_08_18_40_00.txt,2.0386203926456394,2.2578116892540265,2.514346697780652,0.05819227538942542,0.06470613826275708,0.08310484180638228
254gcf,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\254gcf_FVTask\2024_11_08_19_30_33.txt,0.7196410940113226,0.47048502326504676,0.9866681237842537,0.16880374635096973,0.13141010549929127,0.27601310213398617
255mhy,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\255mhy_FVTask\2024_11_08_20_21_02.txt,1.0833738327551066,0.7590903318638805,1.8085856193151368,0.1689644384512682,0.15519876706912145,0.2259198711103883
256cyj,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\256cyj_FVTask\2024_11_19_11_30_05.txt,2.3860417889869288,2.619788242457743,3.2797330520249144,0.1604088590535414,0.14210370805086037,0.24505932166532418
257yy,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\257yy_FVTask\2024_11_19_12_05_24.txt,1.2916369078567456,1.181677255799386,2.082740064423306,0.08878283315551004,0.07311125625453678,0.11564870856318657
258yyh,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\258yyh_FVTask\2024_11_19_12_50_53.txt,1.0739993821834,0.7928498406566398,1.175680804365561,0.07417255981748475,0.049747754989039245,0.12225283770461924
259yzr,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\259yzr_FVTask\2024_11_19_13_25_53.txt,0.9182594791933174,0.9997164221264059,1.3898488565775762,0.09878148569420002,0.07440757652422404,0.10522784987403573
25jjx,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\25JJX_FVTask\2024_06_20_14_41_57.txt,0.9312688266538934,0.6527862093539094,0.8472805878369356,0.18458511711071143,0.1660604531554345,0.26276262573831766
25lx,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\25lx_FVTask\2024_11_18_15_49_59.txt,0.5521455591024161,0.46403072556503033,0.5820505823105245,0.1420291501925038,0.0951943853423558,0.18196157702998914
262wyj,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\262wyj_FVTask\2024_11_19_15_47_39.txt,0.4433755423716688,0.3986084241125653,0.7271312838803056,0.13310284127051522,0.07789051164808328,0.13175859944410856
265bjm,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\265bjm_FVTask\2024_11_19_18_03_16.txt,1.2577720979275837,1.043998588016685,1.6356819639812636,0.13855291241147472,0.14963202993631958,0.19511249341303702
260wxg,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\260wxg_FVTask\2024_11_19_14_13_13.txt,3.5269286623916005,3.3355345361449578,4.193237739179402,0.05465167010434339,0.053787045890661536,0.07806318016773317
261ljy,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\261ljy_FVTask\2024_11_19_15_04_12.txt,0.7230084480333431,0.7073566169002753,1.0906013039120332,0.1293080708940839,0.11905369041522454,0.20369767740476116
264zjy,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\264zjy_FVTask\2024_11_19_17_20_18.txt,2.0339223270429545,1.8597203094707029,2.3765963899150138,0.17496075546225587,0.1234357565407915,0.2976898340460605
266chl,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\266chl_FVTask\2024_11_19_18_48_55.txt,1.5955208410167565,1.498547925245489,2.1808767121646713,0.11146822598682833,0.08837750305442063,0.14723561231911073
267wzl,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\267wzl_FVTask\2024_11_19_19_24_11.txt,2.333692449095975,1.9935384001937901,3.374870567259642,0.1751986057931215,0.14577310255858655,0.29876818477149397
268pjy,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\268pjy_FVTask\2024_11_19_20_13_41.txt,0.9352652122409054,0.9968894247382438,1.385808964152618,0.09732901235057827,0.08867952938621493,0.1604516003771145
26lhj,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\26LHJ_FVTask\2024_06_20_15_24_13.txt,0.9729233743660793,0.971516093792872,1.4723073482992124,0.11104586216037719,0.09525188386430805,0.1419087700224046
26zhy,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\26zhy_FVTask\2024_11_18_16_48_52.txt,3.347511081099679,3.0186763767163454,4.518622366147845,0.1705614937330944,0.14428189884238773,0.24085089312010646
269tty,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\269tty_FVTask\2024_11_20_13_47_09.txt,0.5462549127220625,0.4753369334505751,0.9658980213769032,0.13066019263204046,0.12300324861075079,0.16024945760700604
271yhq,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\271yhq_FVTask\2024_11_20_15_06_12.txt,0.4573952494458387,0.295342696425135,0.5792357574869555,0.15133556445846227,0.11663598480247568,0.19205167676448837
270zm,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\270zm_FVTask\2024_11_20_14_27_13.txt,1.3190266174844907,1.3425170014746162,1.853348123193592,0.1049974653099584,0.09665490049364428,0.13695789943830528
272lyn,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\272lyn_FVTask\2024_11_20_15_47_47.txt,0.9958054550494776,1.0035265338040662,1.237251121543397,0.14165729997024692,0.16565318440327914,0.18894745198475071
273ly,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\273ly_FVTask\2024_11_20_16_28_38.txt,0.4949952789563155,0.4349723378538125,0.7535430113698469,0.08569825250641894,0.08076147409682216,0.11268705588918776
274zfb,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\274zfb_FVTask\2024_11_20_17_31_11.txt,2.3186473260798928,2.235956016649002,2.867911587684495,0.12164390003403532,0.09654147557848358,0.19031427628572126
277fyq,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\277fyq_FVTask\2024_11_20_19_34_52.txt,1.0985209248142718,0.9322747236288615,2.0109496725386804,0.09921965713903262,0.07710929647454863,0.13932527860159033
279whk,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\279whk_FVTask\2024_11_21_11_16_08.txt,0.9777466002302839,0.7785850771824504,1.360726883358403,0.13282541689733066,0.11640286059534913,0.19687811527223215
276cjh,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\276cjh_FVTask\2024_11_20_18_53_37.txt,0.4771524420106406,0.16093277577496684,0.8190641946772095,0.15407085185335959,0.12960952417227523,0.1561133923952561
278wlp,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\278wlp_FVTask\2024_11_20_20_23_52.txt,0.6254381085966852,0.5416186303746052,0.9332212862740547,0.07502759934460738,0.06225924911212179,0.08742808293647834
27csy,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\27csy_FVTask\2024_11_18_17_40_20.txt,1.9716273478394732,1.7851174420828433,3.0570693397728834,0.11682215761259367,0.12563765074277655,0.14912933363283035
27wxy,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\27WXY_FVTask\2024_06_20_16_46_30.txt,0.9115157195144862,0.8058336657371338,1.532319483637961,0.18058462313097398,0.11669187938625207,0.15274392959078978
280zxw,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\280zxw_FVTask\2024_11_21_12_01_12.txt,0.9334178401193073,0.6574447807624306,1.667231885176314,0.09573634810225905,0.08158112883744285,0.11224994558656261
281yy,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\281yy_FVTask\2024_11_21_12_42_04.txt,1.3455404521397523,1.3902847491647083,1.8307451259139784,0.11574281409821184,0.10242465893762843,0.15770268528743828
282pyp,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\282pyp_FVTask\2024_11_21_13_28_16.txt,0.5992963744337991,0.48698174195458743,0.882151543583838,0.18812552609638392,0.16200812767296446,0.2600651548445191
283zhz,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\283zhz_FVTask\2024_11_21_14_15_38.txt,1.0504126051772162,1.1228736431246946,1.6170506204058617,0.10552878019539914,0.09400241799614911,0.16098829058988345
